REG ID,ID,BDATE,DATA TYPE,BREED,gINB,gEFI,Test Type,CDCB,SIRE REG,SIRE NAAB,SIRE NAME,DAM REG,DAM ID,MGS REG,MGS NAAB,MGS Name,RPRO,Age In Months,LACT,DIM,AY BBR,BS BBR,GU BBR,HO BBR,JE BBR,Dead/Sold,NET MERIT,TPI,CHEESE MERIT,FLUID MERIT,GRAZING MERIT,MILK,JPI,FAT,PROTEIN,FAT PERCENT,PROTEIN PERCENT,PRODUCTIVE LIFE,EFH REL,EFC REL,FEED EFFICIENCY,RFI,DAUGHTER PREGNANCY RATE,HEIFER CONCEPTION RATE,COW CONCEPTION RATE,FERTILITY INDEX,DAUGHTER CALVING EASE,SIRE CALVING EASE,DAUGHTER STILLBIRTH,SIRE STILLBIRTH,HEALTH INDEX,HEIFER LIVABILITY,LIVABILITY,EARLY FIRST CALVING,SOMATIC CELL SCORE,MASTITITS,METRITIS,DISPLACED ABOMASUM,MILK FEVER,RETAINED PLACENTA,KETOSIS,BDE,DFM,FLS,FTA,FTP,FUA,PTAT,RLR,RLS,RPA,RTP,RUH,RUW,STA,STR,TLG,TRW,UCL,UDP,UDC,FLC,JUI,AH1_GV,AH2_GV,Arachnomelia BS_GV,Arachnomelia SM_GV,BCN AB_GV,BCN A2_GV,BH2_GV,BLAD_GV,BLG BetaLacto Globulin_GV,Brachyspina_GV,Citrullinemia_GV,CVM_GV,JH1_GV,DGAT_GV,Dominant Red_GV,DUMPS_GV,Factor XI_GV,FMO3_GV,HCD_GV,HH1_GV,HH3_GV,GART/HH4_GV,HH5 *_GV,SDE2/HH6_GV,KCN AB_GV,KCN AE_GV,KCN Haplotype_GV,MW_GV,Red Factor_GV,SDM_GV,Slick_GV,SMA_GV,Weaver_GV,AH1,AH2,AHC,BH1,BH2,BHD,BHM,BHP,BHW,HBR,HCD,HDR,HH0,HH1,HH2,HH3,HH4,HH5,HH6,HHB,HHC,HHD,HHM,HHP,HHR,HMW,HRR,JH1,JH1_PC,JH2,JH2_PC,JHP,JHP_PC,JNS,JNS_PC,ECOFEED LIFE,RCI,DOI,ECOFEED HEIFER,MILKING SPEED,OOC,ECOFEED COW,EMS,VEI,ECO2FEED,BT,VEA,Eco$
1421,1421,2024-08-29,Pedigree,HO,10.98,,CDCB,,HO840003227859419,001HO16361,Pen-Col TRoubadour-ET,,100302.0,,,,,15,0,,,,,,,N,543,2918,559,509,530,561,2918,45,24,0.08,0.03,3.12,,,148,-41.9,-0.09,1.61,0.83,0.69,2.26,1.61,4.41,4.8,,0.89,0.85,2.06,2.77,2.21,0.7,-0.03,0.1,0.17,0.11,-0.63,0.2,-0.26,-0.33,0.01,0.28,0.09,-0.56,-0.09,-0.1,-0.07,0.35,0.45,-0.65,-0.68,-0.63,0.12,-0.3,-0.14,0.28,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,3.6,3.7,72,5.4,11.9,72,3.3,2.9,,5.6,3.4,409
1422,1422,2024-08-31,Pedigree,HO,10.98,,CDCB,,HO840003227859419,001HO16361,Pen-Col TRoubadour-ET,,951.0,,,,,15,0,,,,,,,N,543,2918,559,509,530,561,2918,45,24,0.08,0.03,3.12,,,148,-41.9,-0.09,1.61,0.83,0.69,2.26,1.61,4.41,4.8,,0.89,0.85,2.06,2.77,2.21,0.7,-0.03,0.1,0.17,0.11,-0.63,0.2,-0.26,-0.33,0.01,0.28,0.09,-0.56,-0.09,-0.1,-0.07,0.35,0.45,-0.65,-0.68,-0.63,0.12,-0.3,-0.14,0.28,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,3.6,3.7,72,5.4,11.9,72,3.3,2.9,,5.6,3.4,409
1423,1423,2024-09-02,Pedigree,HO,10.98,,CDCB,,HO840003227859419,001HO16361,Pen-Col TRoubadour-ET,,177.0,,,,,14,0,,,,,,,N,543,2918,559,509,530,561,2918,45,24,0.08,0.03,3.12,,,148,-41.9,-0.09,1.61,0.83,0.69,2.26,1.61,4.41,4.8,,0.89,0.85,2.06,2.77,2.21,0.7,-0.03,0.1,0.17,0.11,-0.63,0.2,-0.26,-0.33,0.01,0.28,0.09,-0.56,-0.09,-0.1,-0.07,0.35,0.45,-0.65,-0.68,-0.63,0.12,-0.3,-0.14,0.28,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,3.6,3.7,72,5.4,11.9,72,3.3,2.9,,5.6,3.4,409
1424,1424,2024-09-20,Pedigree,HO,10.98,,CDCB,,HO840003238808326,001HO16237,Peak Megapoint-ET,,1038.0,,,,,14,0,,,,,,,N,565,2927,571,555,548,676,2927,44,20,0.06,0.0,3.77,,,134,-11.89,0.36,0.71,1.53,1.04,2.01,1.66,4.41,4.5,,0.39,2.21,2.17,2.73,2.71,1.25,0.12,-0.05,0.52,0.41,-1.02,-0.4,-0.31,-0.2,-0.04,0.4,-0.16,-0.47,-0.42,0.77,-0.23,-0.03,0.18,-0.88,-0.78,-1.04,-0.27,-0.2,0.33,0.27,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,3.6,3.7,72,5.5,11.9,72,3.3,2.9,,5.6,3.4,416
1427,1427,2024-10-14,Pedigree,HO,10.51,,CDCB,,HO840003227859363,014HO16255,Pen-Col Game Playmaker-ET,,1204.0,HO840003199701925,200HO11751,Ferraro,,13,0,,,,,,,N,554,3014,577,506,537,725,3014,52,34,0.08,0.04,2.66,,,166,48.8,-0.27,0.01,0.44,0.29,2.23,1.75,4.3,4.5,,0.54,0.4,2.28,2.79,1.8,1.2,0.34,0.0,0.18,0.3,-0.35,0.93,-0.24,-0.3,0.32,0.77,0.54,-0.68,0.6,-0.04,0.51,1.44,1.31,0.09,-0.57,-0.28,0.36,0.38,0.22,0.86,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,2.9,3.0,59,4.1,9.3,59,2.5,2.3,,4.4,2.7,328
1428,1428,2024-10-21,Pedigree,HO,10.98,,CDCB,,HO840003238808326,001HO16237,Peak Megapoint-ET,,9606.0,,,,,13,0,,,,,,,N,565,2927,571,555,548,676,2927,44,20,0.06,0.0,3.77,,,134,-11.89,0.36,0.71,1.53,1.04,2.01,1.66,4.41,4.5,,0.39,2.21,2.17,2.73,2.71,1.25,0.12,-0.05,0.52,0.41,-1.02,-0.4,-0.31,-0.2,-0.04,0.4,-0.16,-0.47,-0.42,0.77,-0.23,-0.03,0.18,-0.88,-0.78,-1.04,-0.27,-0.2,0.33,0.27,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,3.6,3.7,72,5.5,11.9,72,3.3,2.9,,5.6,3.4,416
1429,1429,2024-10-21,Pedigree,HO,11.67,,CDCB,,HO840003227859363,014HO16255,Pen-Col Game Playmaker-ET,,1179.0,HO840003206219199,200HO12092,Tijeras,,13,0,,,,,,,N,572,2977,595,523,553,530,2977,43,28,0.08,0.04,3.44,,,152,-13.2,-0.12,0.38,0.71,0.49,2.03,1.63,4.03,4.28,,0.92,1.5,2.01,2.78,2.45,1.0,0.48,0.05,0.28,0.46,-0.77,0.46,-0.08,-0.21,0.6,0.72,0.25,-0.45,0.4,-0.31,0.61,0.96,0.77,-0.26,-0.87,-0.94,-0.31,0.31,0.5,0.76,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,2.8,2.9,60,4.2,8.9,59,2.6,2.4,,4.6,2.8,359
1430,1430,2024-10-21,Pedigree,HO,5.49,,CDCB,,HO840003238808326,001HO16237,Peak Megapoint-ET,,1004.0,HO840003206205300,009HO15039,Thanos,,13,0,,,,,,,N,470,2236,473,467,456,570,2236,35,15,0.04,-0.01,3.31,,,107,-11.7,0.43,0.61,1.47,0.99,1.48,1.16,3.21,3.08,,0.32,2.08,1.81,2.0,2.5,1.13,0.11,-0.05,0.51,0.35,-0.95,-0.42,-0.28,-0.13,-0.03,0.41,-0.15,-0.4,-0.48,0.75,-0.24,-0.01,0.17,-0.82,-0.7,-1.01,-0.28,-0.17,0.36,0.28,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,2.3,2.4,48,3.4,7.6,47,2.1,1.9,,3.6,2.2,277
1432,1432,2024-10-31,Pedigree,HO,10.3,,CDCB,,HO840003241466223,250HO16199,Ladys-Manor Premonition-ET,,1042.0,HOCAN000013024894,200HO11442,BYlaw,,13,0,,,,,,,N,320,2854,326,307,322,560,2854,31,19,0.03,0.01,2.21,,,77,50.8,1.08,2.11,1.92,1.7,1.63,1.8,3.48,4.3,,-0.36,0.15,2.66,2.9,0.6,0.82,-0.07,0.13,0.48,0.73,-0.07,-0.1,0.16,0.12,0.24,0.89,0.44,0.18,0.33,0.41,0.06,0.63,0.41,0.54,0.21,-0.41,0.37,0.1,1.09,0.54,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,2.8,3.0,59,4.0,9.4,59,2.5,2.4,,4.4,2.7,332
1433,1433,2024-11-01,Pedigree,HO,8.94,,CDCB,,HO840003238808326,001HO16237,Peak Megapoint-ET,,4953.0,HOUSA000070625807,011HO11272,Altagilcrest,,12,0,,,,,,,N,474,2825,468,492,449,946,2825,33,21,-0.02,-0.03,3.08,,,117,-9.95,-0.22,-0.07,0.81,0.37,2.03,1.38,5.28,3.95,,0.57,2.55,1.53,2.81,1.48,0.88,-0.01,-0.05,0.51,0.08,-1.2,-0.46,-0.32,-0.21,-0.21,0.26,-0.2,-0.7,-0.11,0.63,-0.15,-0.11,0.37,-1.04,-0.9,-0.65,-0.46,0.02,0.2,0.27,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,2.7,2.8,57,4.0,8.8,56,2.4,2.3,,4.3,2.6,298
1434,1434,2024-11-07,Pedigree,HO,11.67,,CDCB,,HO840003227859363,014HO16255,Pen-Col Game Playmaker-ET,,1195.0,HO840003206219199,200HO12092,Tijeras,,12,0,,,,,,,N,572,2977,595,523,553,530,2977,43,28,0.08,0.04,3.44,,,152,-13.2,-0.12,0.38,0.71,0.49,2.03,1.63,4.03,4.28,,0.92,1.5,2.01,2.78,2.45,1.0,0.48,0.05,0.28,0.46,-0.77,0.46,-0.08,-0.21,0.6,0.72,0.25,-0.45,0.4,-0.31,0.61,0.96,0.77,-0.26,-0.87,-0.94,-0.31,0.31,0.5,0.76,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,2.8,2.9,60,4.2,8.9,59,2.6,2.4,,4.6,2.8,359
1435,1435,2024-11-11,Pedigree,HO,11.67,,CDCB,,HO840003227859363,014HO16255,Pen-Col Game Playmaker-ET,,1174.0,HO840003206219199,200HO12092,Tijeras,,12,0,,,,,,,N,572,2977,595,523,553,530,2977,43,28,0.08,0.04,3.44,,,152,-13.2,-0.12,0.38,0.71,0.49,2.03,1.63,4.03,4.28,,0.92,1.5,2.01,2.78,2.45,1.0,0.48,0.05,0.28,0.46,-0.77,0.46,-0.08,-0.21,0.6,0.72,0.25,-0.45,0.4,-0.31,0.61,0.96,0.77,-0.26,-0.87,-0.94,-0.31,0.31,0.5,0.76,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,2.8,2.9,60,4.2,8.9,59,2.6,2.4,,4.6,2.8,359
1436,1436,2024-11-18,Pedigree,HO,10.98,,CDCB,,HO840003241466223,250HO16199,Ladys-Manor Premonition-ET,,942.0,,,,,12,0,,,,,,,N,412,2910,422,388,408,542,2910,45,22,0.09,0.02,2.27,,,114,36.6,0.61,2.06,1.33,1.24,1.86,1.96,3.86,4.86,,-0.21,-0.1,2.37,2.9,0.81,0.65,-0.03,0.1,0.36,0.56,-0.13,0.09,0.3,0.14,0.17,0.52,0.41,0.41,0.28,0.4,0.04,0.62,0.52,0.31,0.11,-0.4,0.46,0.04,0.53,0.41,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,3.6,3.7,72,5.4,11.8,72,3.3,2.9,,5.6,3.4,403
1437,1437,2024-11-26,Pedigree,HO,10.23,,CDCB,,HO840003241466223,250HO16199,Ladys-Manor Premonition-ET,,9264.0,HOCAN000012648465,200HO10975,Buchanan,,12,0,,,,,,,N,283,2817,289,269,277,507,2817,29,18,0.03,0.01,2.19,,,66,50.3,1.0,1.61,1.64,1.47,1.73,1.83,3.5,4.43,,-0.08,-0.1,2.36,2.92,0.3,0.78,-0.04,0.07,0.38,0.76,-0.07,-0.3,0.21,0.4,0.03,0.85,0.42,0.28,-0.17,0.35,-0.01,0.68,0.34,0.68,0.35,0.06,0.26,0.24,1.19,0.5,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,2.7,3.1,59,3.9,9.5,60,2.5,2.5,,4.7,2.8,336
1438,1438,2024-11-27,Pedigree,HO,10.07,,CDCB,,HO840003132350683,551HO03797,Delicious H-Noon Tampa-ET,,1183.0,HO840003206219199,200HO12092,Tijeras,,12,0,,,,,,,N,528,2973,534,519,539,1094,2973,32,35,-0.04,0.0,3.08,,,139,-49.7,0.98,2.63,2.12,1.7,1.58,1.38,3.88,4.18,,0.52,1.4,1.96,2.92,0.75,0.4,0.23,-0.15,-0.02,0.95,-0.83,-0.02,0.4,0.1,0.15,0.7,0.21,0.41,0.55,-0.53,-0.04,0.43,0.26,0.01,-0.76,-1.26,-0.31,0.34,1.06,0.49,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,3.0,3.3,60,4.4,9.0,60,2.8,2.7,,4.9,3.3,600
1439,1439,2024-11-28,Pedigree,HO,9.59,,CDCB,,HO840003241466223,250HO16199,Ladys-Manor Premonition-ET,,,HO840003129340935,011HO12033,Altareserve,,12,0,,,,,,,N,329,2854,336,316,316,658,2854,29,23,0.0,0.01,2.36,,,83,47.05,0.53,1.11,1.01,0.92,1.58,1.73,3.5,4.25,,-0.23,0.23,1.61,2.92,0.45,0.53,-0.07,0.13,0.26,0.66,-0.01,0.26,0.52,0.14,0.37,0.88,0.61,0.67,0.54,0.5,0.12,0.9,0.65,0.48,0.14,-0.23,0.46,-0.07,0.91,0.63,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,2.8,2.8,58,4.0,8.9,57,2.4,2.3,,4.3,2.6,304
1440,1440,2024-12-02,Pedigree,HO,10.48,,CDCB,,HO840003132350683,551HO03797,Delicious H-Noon Tampa-ET,,1208.0,HO840003139112680,200HO11946,Bosa,,11,0,,,,,,,N,622,3045,624,621,638,1385,3045,47,41,-0.03,-0.01,2.86,,,185,-42.7,0.58,2.71,1.86,1.47,1.71,1.41,3.93,4.15,,0.27,0.83,2.33,2.98,0.33,0.42,0.09,-0.17,-0.14,0.68,-0.75,0.53,0.16,-0.21,0.45,0.47,0.2,0.1,0.47,-0.38,0.33,0.44,0.68,-0.29,-0.9,-1.33,0.03,0.51,0.54,0.52,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,3.1,3.3,60,4.4,9.4,60,2.8,2.7,,4.7,3.3,590
1441,1441,2024-12-02,Pedigree,HO,11.67,,CDCB,,HO840003227859363,014HO16255,Pen-Col Game Playmaker-ET,,1173.0,HO840003206219199,200HO12092,Tijeras,,11,0,,,,,,,N,572,2977,595,523,553,530,2977,43,28,0.08,0.04,3.44,,,152,-13.2,-0.12,0.38,0.71,0.49,2.03,1.63,4.03,4.28,,0.92,1.5,2.01,2.78,2.45,1.0,0.48,0.05,0.28,0.46,-0.77,0.46,-0.08,-0.21,0.6,0.72,0.25,-0.45,0.4,-0.31,0.61,0.96,0.77,-0.26,-0.87,-0.94,-0.31,0.31,0.5,0.76,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,2.8,2.9,60,4.2,8.9,59,2.6,2.4,,4.6,2.8,359
1442,1442,2024-12-02,Pedigree,HO,11.67,,CDCB,,HO840003227859363,014HO16255,Pen-Col Game Playmaker-ET,,1187.0,HO840003206219199,200HO12092,Tijeras,,11,0,,,,,,,N,572,2977,595,523,553,530,2977,43,28,0.08,0.04,3.44,,,152,-13.2,-0.12,0.38,0.71,0.49,2.03,1.63,4.03,4.28,,0.92,1.5,2.01,2.78,2.45,1.0,0.48,0.05,0.28,0.46,-0.77,0.46,-0.08,-0.21,0.6,0.72,0.25,-0.45,0.4,-0.31,0.61,0.96,0.77,-0.26,-0.87,-0.94,-0.31,0.31,0.5,0.76,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,2.8,2.9,60,4.2,8.9,59,2.6,2.4,,4.6,2.8,359
1443,1443,2024-12-03,Pedigree,HO,9.52,,CDCB,,HO840003132350683,551HO03797,Delicious H-Noon Tampa-ET,,1231.0,HO840003204456993,250HO15234,Dmac,,11,0,,,,,,,N,510,2991,514,504,531,1153,2991,39,35,-0.03,-0.01,2.69,,,145,-1.2,1.16,2.48,2.37,1.92,1.6,1.48,3.78,4.3,,0.04,-0.07,2.73,2.93,0.43,0.38,0.11,-0.2,-0.14,0.95,-0.72,0.13,0.55,0.04,0.1,0.41,0.24,0.71,0.94,-0.29,-0.1,0.28,0.49,-0.07,-0.64,-1.08,0.01,0.22,0.7,0.38,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,3.0,3.3,59,4.3,9.2,59,2.7,2.7,,4.7,3.3,559
1444,1444,2024-12-05,Pedigree,HO,10.72,,CDCB,,HO840003132350683,551HO03797,Delicious H-Noon Tampa-ET,,1181.0,HO840003207349716,011HO15444,Altachavo,,11,0,,,,,,,N,602,3042,608,589,624,1166,3042,45,38,-0.01,0.01,2.94,,,171,-47.45,1.16,3.41,2.62,2.12,1.68,1.38,3.85,3.98,,0.42,1.33,2.73,2.98,-0.05,0.4,0.14,-0.15,-0.24,1.05,-0.72,0.11,0.31,0.26,0.02,0.63,0.2,0.43,0.1,-0.53,-0.28,0.23,0.3,-0.08,-0.73,-1.17,-0.4,0.09,0.82,0.36,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,3.0,3.3,59,4.3,9.2,59,2.7,2.7,,4.7,3.3,564
1445,1445,2024-12-17,Pedigree,HO,9.58,,CDCB,,HO840003132350683,551HO03797,Delicious H-Noon Tampa-ET,,1219.0,HO840003129037908,200HO10648,Apprentice *RC,,11,0,,,,,,,N,483,2925,481,490,496,1319,2925,29,36,-0.09,-0.02,2.81,,,131,-1.45,1.03,2.68,2.02,1.67,1.66,1.38,3.83,4.1,,0.14,0.45,1.91,2.92,0.35,0.45,0.06,-0.23,0.06,0.83,-0.65,0.28,0.31,-0.27,-0.35,0.1,0.08,0.28,0.74,-0.47,-0.65,0.27,0.3,-0.12,-0.69,-0.94,0.02,-0.15,0.35,0.13,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,3.1,3.4,59,4.5,9.8,60,2.8,2.8,,4.7,3.3,567
1446,1446,2024-12-23,Pedigree,HO,10.22,,CDCB,,HO840003241466223,250HO16199,Ladys-Manor Premonition-ET,,1084.0,HO840003202157344,029HO19285,Security,,11,0,,,,,,,N,414,2950,428,383,408,489,2950,41,22,0.08,0.03,2.91,,,100,31.55,1.13,2.08,2.04,1.72,1.63,1.78,3.46,4.3,,-0.13,0.6,2.18,2.82,1.1,0.88,-0.19,0.15,0.53,0.76,-0.15,-0.33,0.34,0.41,0.06,0.86,0.54,0.45,-0.27,0.19,-0.01,0.89,0.52,0.37,0.28,-0.26,0.38,0.23,1.0,0.65,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,2.8,2.9,59,4.0,9.1,58,2.5,2.4,,4.5,2.7,326
1447,1447,2024-12-31,Pedigree,HO,10.98,,CDCB,,HO840003132350683,551HO03797,Delicious H-Noon Tampa-ET,,1225.0,,,,,11,0,,,,,,,N,544,2967,549,536,557,1201,2967,38,38,-0.04,0.0,2.82,,,154,-20.89,0.86,2.77,2.08,1.69,1.86,1.56,4.26,4.71,,0.28,0.95,2.52,2.96,0.3,0.3,0.07,-0.2,-0.14,0.76,-0.7,0.16,0.21,-0.17,-0.08,0.15,0.02,0.24,0.69,-0.56,-0.28,0.09,0.28,-0.24,-0.71,-0.99,-0.14,0.1,0.32,0.15,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,3.8,4.1,73,5.8,12.0,73,3.6,3.3,,5.9,4.0,656
1448,1448,2025-01-02,Pedigree,HO,9.56,,CDCB,,HO840003132350683,551HO03797,Delicious H-Noon Tampa-ET,,1223.0,HO840003150919056,734HO00122,Network-Red,,10,0,,,,,,,N,542,2992,541,544,548,1295,2992,40,37,-0.04,-0.01,3.01,,,150,-20.5,0.97,2.4,1.9,1.65,1.8,1.45,3.98,4.22,,0.31,0.88,2.68,2.97,0.09,0.69,0.22,-0.23,-0.01,0.94,-0.49,0.17,0.36,-0.02,0.02,0.34,0.3,0.47,0.82,-0.51,-0.15,0.37,0.49,-0.03,-0.46,-0.75,-0.09,0.26,0.34,0.29,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,3.0,3.4,59,4.4,9.8,59,2.8,2.7,,4.8,3.3,587
1449,1449,2025-01-02,Pedigree,HO,11.5,,CDCB,,HO840003241466223,250HO16199,Ladys-Manor Premonition-ET,,9603.0,,,,,10,0,,,,,,,N,464,2960,475,436,458,586,2960,51,24,0.1,0.02,2.52,,,129,33.49,0.6,2.15,1.41,1.29,1.85,1.95,3.8,4.84,,-0.18,0.01,2.56,2.88,0.92,0.72,-0.01,0.1,0.38,0.59,-0.13,0.14,0.32,0.15,0.18,0.56,0.45,0.41,0.28,0.39,0.04,0.69,0.61,0.3,0.12,-0.41,0.47,0.02,0.52,0.45,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,3.7,3.7,72,5.6,12.1,73,3.4,3.0,,5.6,3.4,467
1450,1450,2025-01-06,Pedigree,HO,11.5,,CDCB,,HO840003223871570,014HO15779,S-S-I Moonshiner Gibson-ET,,10049.0,,,,,10,0,,,,,,,N,382,2823,398,345,371,305,2823,20,18,0.03,0.03,3.27,,,87,2.0,0.25,1.09,1.0,0.9,1.96,1.65,4.2,5.0,,0.41,0.11,2.71,2.84,1.22,1.22,0.45,0.0,0.47,0.99,-0.95,-0.23,0.43,0.13,0.4,0.47,0.27,0.12,0.47,-0.34,0.84,0.42,0.1,-0.68,-0.89,-0.4,-0.32,0.62,0.72,0.61,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,3.7,3.8,73,5.7,12.2,73,3.4,3.0,,5.6,3.5,470
1451,1451,2025-01-11,Pedigree,HO,9.19,,CDCB,,HO840003241466223,250HO16199,Ladys-Manor Premonition-ET,,66.0,HO840003014558977,029HO17944,Bourbon,,10,0,,,,,,,N,360,2874,364,350,363,756,2874,38,24,0.03,0.0,2.01,,,104,22.5,0.93,1.8,1.58,1.42,1.78,1.77,3.98,4.35,,-0.59,-0.29,2.08,2.92,0.09,0.39,-0.33,0.15,0.26,0.42,0.01,0.05,0.2,0.13,0.04,0.47,0.36,0.3,0.03,0.43,-0.11,0.53,0.6,0.35,0.3,-0.44,0.21,0.01,0.4,0.34,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,2.7,2.9,58,4.0,9.3,57,2.5,2.4,,4.3,2.6,335
1452,1452,2025-01-18,Pedigree,HO,10.74,,CDCB,,HO840003132350683,551HO03797,Delicious H-Noon Tampa-ET,,1108.0,HO840003139112680,200HO11946,Bosa,,10,0,,,,,,,N,648,3070,650,645,663,1407,3070,50,43,-0.03,-0.01,2.98,,,192,-44.25,0.57,2.75,1.9,1.5,1.7,1.4,3.9,4.15,,0.28,0.88,2.43,2.97,0.39,0.46,0.1,-0.17,-0.14,0.69,-0.75,0.56,0.17,-0.2,0.45,0.5,0.23,0.1,0.47,-0.38,0.33,0.47,0.73,-0.29,-0.9,-1.34,0.04,0.5,0.53,0.54,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,3.1,3.4,60,4.5,9.5,60,2.8,2.7,,4.8,3.3,622
1453,1453,2025-01-20,Pedigree,HO,11.5,,CDCB,,HO840003209481546,007HO15945,Sandy-Valley T Roswell-ET,,9867.0,,,,,10,0,,,,,,,N,531,2971,548,495,511,471,2971,50,23,0.12,0.03,3.72,,,129,55.49,0.75,-0.06,1.8,1.15,1.6,1.55,4.2,4.64,,0.71,1.51,1.25,2.81,1.42,1.02,0.49,0.05,0.42,0.59,-0.7,-0.4,0.09,-0.13,-0.29,0.76,0.27,-0.03,0.1,-0.57,-0.4,0.25,0.09,-0.24,-0.38,0.14,0.23,-0.07,0.82,0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,3.6,3.7,71,5.5,12.0,71,3.3,2.9,,5.6,3.3,453
1454,1454,2025-01-21,Pedigree,HO,11.5,,CDCB,,HO840003151003682,007HO15112,Leaninghouse Taos-ET,,96.0,,,,,10,0,,,,,,,N,489,3020,509,442,467,939,3020,49,41,0.04,0.04,3.12,,,138,53.99,0.75,-1.16,1.91,0.84,1.75,1.85,4.1,4.79,,0.32,0.16,-0.84,2.89,0.72,1.22,0.2,0.0,0.47,0.64,0.03,-0.35,0.67,0.54,0.0,0.71,0.57,0.78,-0.05,0.11,0.04,0.2,0.36,0.7,0.51,0.94,0.28,0.17,0.73,0.2,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,3.6,3.7,70,5.4,12.1,70,3.3,2.9,,5.4,3.3,424
